,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
1765,9631,JPY,TOKYU RECREATION CO LTD,14032670,JP3569800000,-6.4492,6.373,5000
1766,9632,JPY,SUBARU ENTERPRISE CO LTD,14019183,JP3399800006,-2.1512,2.075,10000
1767,9633,JPY,TOKYO THEATRES CO INC,14019185,JP3584200004,-1.8442,1.768,20000
1768,9639,JPY,SANKYO FRONTIER CO LTD,131087598,JP3328200005,-1.8942,1.818,20000
1769,9658,JPY,BUSINESS BRAIN SHOWA-OTA INC,131086059,JP3800300000,-1.4912,1.415,10000
1770,9671,JPY,YOMIURI LAND CO LTD,14019214,JP3960200008,-1.3542,1.278,15000
1771,9672,JPY,TOKYOTOKEIBA CO LTD,14019216,JP3586600003,-0.9942,0.918,150000
1772,9675,JPY,JOBAN KOSAN CO LTD,14019221,JP3393400001,-3.7138,3.6376,15000
1773,9678,JPY,KANAMOTO CO LTD,14019226,JP3215200001,-1.3512,1.275,1000000
1774,9681,JPY,TOKYO DOME CORP,13906110,JP3587600002,-1.0887,1.0125,1100000
1775,9682,JPY,DTS CORP,14019231,JP3548500002,-0.9822,0.906,1900000
1776,9684,JPY,SQUARE ENIX HOLDINGS CO LTD,14019235,JP3164630000,-1.3512,1.275,1800000
1777,9692,JPY,COMPUTER ENGINEER &amp; CONSULT,14019238,JP3346200003,-1.3512,1.275,350000
1778,9697,JPY,CAPCOM CO LTD,14019244,JP3218900003,-1.2856,1.2094,2300000
1779,9699,JPY,NISHIO RENT ALL CO LTD,131085844,JP3657500009,-0.8262,0.75,450000
1780,9702,JPY,ISB CORPORATION,48903738,JP3100700008,-2.3512,2.275,20000
1781,9706,JPY,JAPAN AIRPORT TERMINAL CO,14019261,JP3699400002,-1.0502,0.974,650000
1782,9707,JPY,UNIMAT RETIREMENT COMMUNITY,131087520,JP3230800009,-4.8182,4.742,10000
1783,9708,JPY,IMPERIAL HOTEL LTD,14032705,JP3542800002,-4.8262,4.75,8000
1784,9715,JPY,TRANS COSMOS INC,14019264,JP3635700002,-1.0082,0.932,850000
1785,9716,JPY,NOMURA CO LTD,14032715,JP3762400004,-1.6137,1.5375,1400000
1786,9717,JPY,JASTEC CO LTD,14032718,JP3388400008,-0.9662,0.89,150000
1787,9719,JPY,SCSK CORP,14019269,JP3400400002,-0.9552,0.879,1200000
1788,9722,JPY,FUJITA KANKO INC,14019274,JP3816800001,-2.6562,2.58,30000
1789,9726,JPY,KNT-CT HOLDINGS CO LTD,14019279,JP3260400001,-1.0887,1.0125,200000
1790,9728,JPY,NIPPON KANZAI CO LTD,47211444,JP3695000004,-1.0232,0.947,200000
1791,9729,JPY,TOKAI CORP-GIFU,112131166,JP3552250007,-0.9872,0.911,550000
1792,9735,JPY,SECOM CO LTD,13906115,JP3421800008,-1.0422,0.966,2500000
1793,9739,JPY,NIPPON SYSTEMWARE CO LTD,14019298,JP3712500002,-1.1742,1.098,150000
1794,9740,JPY,CENTRAL SECURITY PATROLS CO,14032725,JP3425400003,-2.7513,2.6751,25000
1795,9742,JPY,INES CORP,14019304,JP3105000008,-1.1732,1.097,500000
1796,9743,JPY,TANSEISHA CO LTD,14019309,JP3472200009,-1.3512,1.275,650000
1797,9744,JPY,MEITEC CORP,14019315,JP3919200000,-1.0887,1.0125,850000
1798,9746,JPY,TKC CORP,14019318,JP3539400006,-0.9882,0.912,150000
1799,9749,JPY,FUJI SOFT INC,14019324,JP3816600005,-1.0887,1.0125,600000
1800,9755,JPY,OYO CORP,14019341,JP3174600001,-0.9362,0.86,400000
1801,9757,JPY,FUNAI SOKEN HOLDINGS INC,47602529,JP3825800000,-0.9812,0.905,600000
1802,9759,JPY,NSD CO LTD,14019347,JP3712600000,-1.0887,1.0125,550000
1803,9760,JPY,SHINGAKUKAI HOLDINGS CO LTD,47211389,JP3371900006,-1.0522,0.976,100000
1804,9761,JPY,TOKAI LEASE CO LTD,14032735,JP3566200006,-4.9282,4.852,15000
1805,9766,JPY,KONAMI HOLDINGS CORP,14019353,JP3300200007,-1.0602,0.984,1700000
1806,9769,JPY,GAKKYUSHA CO LTD,131084495,JP3235400003,-1.5352,1.459,15000
1807,9783,JPY,BENESSE HOLDINGS INC,14019360,JP3835620000,-0.9882,0.912,1600000
1808,9787,JPY,AEON DELIGHT CO LTD,14019370,JP3389700000,-1.3052,1.229,750000
1809,9788,JPY,NAC CO LTD,14019375,JP3651020004,-1.1222,1.046,90000
1810,9790,JPY,FUKUI COMPUTER HOLDINGS INC,37926693,JP3803800006,-0.9772,0.901,150000
1811,9792,JPY,NICHIIGAKKAN CO LTD,14032759,JP3660900006,-1.0887,1.0125,900000
1812,9793,JPY,DAISEKI CO LTD,14019377,JP3485600005,-6.1814,6.1052,500000
1813,9795,JPY,STEP CO LTD,112131151,JP3399700008,-0.9812,0.905,35000
1814,9810,JPY,NIPPON STEEL TRADING CORP,14032770,JP3681000000,-1.0722,0.996,450000
1815,9824,JPY,SENSHU ELECTRIC CO LTD,47211400,JP3424400004,-1.8262,1.75,70000
1816,9828,JPY,GENKI SUSHI CO LTD,14032781,JP3282800006,-1.3332,1.257,55000
1817,9830,JPY,TRUSCO NAKAYAMA CORP,14019387,JP3635500006,-1.4387,1.3625,450000
1818,9831,JPY,YAMADA DENKI CO LTD,14019390,JP3939000000,-2.9736,2.8974,>10000000
1819,9832,JPY,AUTOBACS SEVEN CO LTD,14019395,JP3172500005,-1.0062,0.93,1100000
1820,9837,JPY,MORITO CO LTD,131082958,JP3926200001,-2.2552,2.179,150000
1821,9842,JPY,ARC LAND SAKAMOTO CO LTD,46032751,JP3100100001,-0.9402,0.864,1000000
1822,9843,JPY,NITORI HOLDINGS CO LTD,31676934,JP3756100008,-1.1632,1.087,800000
1823,9845,JPY,PARKER CORP,47211411,JP3780000000,-4.2012,4.125,45000
1824,9856,JPY,KU HOLDINGS CO LTD,14032796,JP3277300004,-2.1452,2.069,80000
1825,9869,JPY,KATO SANGYO CO LTD,14032805,JP3213300001,-1.0272,0.951,700000
1826,9873,JPY,KFC HOLDINGS JAPAN LTD,14032810,JP3702200001,-6.3262,6.25,35000
1827,9880,JPY,INNOTECH CORP,49924801,JP3147800001,-0.9902,0.914,200000
1828,9882,JPY,YELLOW HAT LTD,14019421,JP3131350005,-1.0092,0.933,900000
1829,9887,JPY,MATSUYAFOODS HOLDINGS CO LTD,14019425,JP3869800007,-1.0272,0.951,65000
1830,9889,JPY,JBCC HOLDINGS INC,14019428,JP3746800006,-1.0862,1.01,250000
1831,9896,JPY,JK HOLDINGS CO LTD,14032827,JP3389570007,-0.9812,0.905,200000
1832,9900,JPY,SAGAMI HOLDINGS CORP,14019435,JP3316200009,-2.9263,2.8501,20000
1833,9902,JPY,NICHIDEN CORP,37982906,JP3661950000,-0.9782,0.902,100000
1834,9919,JPY,KANSAI SUPER MARKET LTD.,49644977,JP3227900002,-2.3542,2.278,65000
1835,9928,JPY,MIROKU JYOHO SERVICE CO LTD,14032855,JP3910700008,-2.9263,2.8501,85000
1836,9932,JPY,SUGIMOTO &amp; CO LTD,47211414,JP3397050000,-0.9822,0.906,150000
1837,9934,JPY,INABA DENKI SANGYO CO LTD,14019450,JP3146200005,-0.9722,0.896,500000
1838,9936,JPY,OHSHO FOOD SERVICE CORP,131087547,JP3174300008,-1.0582,0.982,150000
1839,9945,JPY,PLENUS CO LTD,44237723,JP3833700002,-1.8252,1.749,300000
1840,9946,JPY,MINISTOP CO LTD,14019456,JP3905950006,-7.1264,7.0502,45000
1841,9948,JPY,ARCS CO LTD,46126391,JP3968600001,-1.2612,1.185,1300000
1842,9956,JPY,VALOR HOLDINGS CO LTD,46126392,JP3778400006,-0.9962,0.92,1300000
1843,9960,JPY,TOTECH CORP,131083865,JP3595300009,-3.1542,3.078,15000
1844,9962,JPY,MISUMI GROUP INC,14019473,JP3885400006,-1.3512,1.275,4100000
1845,9982,JPY,TAKIHYO CO LTD,47211378,JP3462100003,-2.1622,2.086,9000
1846,9983,JPY,FAST RETAILING CO LTD,14019486,JP3802300008,-1.6114,1.5352,300000
1847,9984,JPY,SOFTBANK GROUP CORP,14019490,JP3436100006,-0.8262,0.75,>10000000
1848,9986,JPY,ZAOH COMPANY LTD,44236054,JP3345700003,-1.2092,1.133,15000
1849,9987,JPY,SUZUKEN CO LTD,14019495,JP3398000004,-1.0262,0.95,1400000
1850,9989,JPY,SUNDRUG CO LTD,14032878,JP3336600006,-1.0702,0.994,1900000
1851,9991,JPY,GECOSS CORP,14019496,JP3225500002,-0.9542,0.878,200000
1852,9994,JPY,YAMAYA CORP,47211384,JP3943800007,-1.4412,1.365,80000
1853,9995,JPY,GLOSEL CO LTD,131087654,JP3130600004,-2.7812,2.705,55000
1854,9997,JPY,BELLUNA CO LTD,14019501,JP3835650007,-0.9622,0.886,1100000
