#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
9475|JPY|SHOBUNSHA PUBLICATIONS INC|14019101|JP3363800008|-1.8252|1.7490|50000|
9501|JPY|TOKYO ELECTRIC POWER COMPANY|13906080|JP3585800000|-0.9972|0.9210|>10000000|
9502|JPY|CHUBU ELECTRIC POWER CO INC|13906085|JP3526600006|-1.3546|1.2784|7600000|
9503|JPY|KANSAI ELECTRIC POWER CO INC|13906090|JP3228600007|-1.0202|0.9440|7700000|
9504|JPY|CHUGOKU ELECTRIC POWER CO|14019108|JP3522200009|-1.4327|1.3565|3000000|
9505|JPY|HOKURIKU ELECTRIC POWER CO|14019115|JP3845400005|-0.9732|0.8970|1700000|
9506|JPY|TOHOKU ELECTRIC POWER CO INC|14019118|JP3605400005|-1.1859|1.1097|6400000|
9507|JPY|SHIKOKU ELECTRIC POWER CO|14019120|JP3350800003|-1.0232|0.9470|1900000|
9508|JPY|KYUSHU ELECTRIC POWER CO INC|14019125|JP3246400000|-1.0887|1.0125|5800000|
9509|JPY|HOKKAIDO ELECTRIC POWER CO|14019130|JP3850200001|-1.3512|1.2750|3500000|
9511|JPY|OKINAWA ELECTRIC POWER CO|14032623|JP3194700005|-1.0932|1.0170|450000|
9513|JPY|ELECTRIC POWER DEVELOPMENT C|31916064|JP3551200003|-0.9832|0.9070|2800000|
9514|JPY|EF-ON INC|47383952|JP3802140008|-1.8632|1.7870|100000|
9517|JPY|EREX CO LTD|173949754|JP3130830007|-5.3722|5.2960|150000|
9519|JPY|RENOVA INC|263026022|JP3981200003|-8.1764|8.1002|300000|
9531|JPY|TOKYO GAS CO LTD|13906095|JP3573000001|-1.0722|0.9960|5100000|
9532|JPY|OSAKA GAS CO LTD|13906097|JP3180400008|-1.0887|1.0125|4500000|
9533|JPY|TOHO GAS CO LTD|14019135|JP3600200004|-1.0887|1.0125|1400000|
9534|JPY|HOKKAIDO GAS CO LTD|14019138|JP3847000001|-1.5052|1.4290|65000|
9535|JPY|HIROSHIMA GAS CO LTD|14032625|JP3796200008|-0.9672|0.8910|200000|
9536|JPY|SAIBU GAS CO LTD|14019143|JP3311600005|-0.9842|0.9080|100000|
9543|JPY|SHIZUOKA GAS CO LTD|47211417|JP3351150002|-0.9672|0.8910|1800000|
9551|JPY|METAWATER CO LTD|173803209|JP3921260000|-0.9842|0.9080|150000|
9600|JPY|I-NET CORP|14032645|JP3105010007|-0.9692|0.8930|80000|
9601|JPY|SHOCHIKU CO LTD|14019144|JP3362800009|-2.5012|2.4250|3000|
9602|JPY|TOHO CO LTD|14019149|JP3598600009|-1.0862|1.0100|1400000|
9603|JPY|H I S CO LTD|46119382|JP3160740001|-1.0352|0.9590|150000|
9605|JPY|TOEI CO LTD|13906100|JP3560000006|-0.9822|0.9060|100000|
9613|JPY|NTT DATA CORP|13906107|JP3165700000|-1.3512|1.2750|8800000|
9616|JPY|KYORITSU MAINTENANCE CO LTD|14019164|JP3253900009|-1.7652|1.6890|400000|
9619|JPY|ICHINEN HOLDINGS CO LTD|47211429|JP3142100001|-0.9922|0.9160|100000|
9621|JPY|CTI ENGINEERING CO LTD|14019173|JP3281900005|-0.9782|0.9020|150000|
9622|JPY|SPACE CO LTD|14032657|JP3400050005|-1.2792|1.2030|40000|
9624|JPY|CHODAI CO LTD|14032660|JP3527600005|-3.1992|3.1230|65000|
9627|JPY|AIN HOLDINGS INC|112131163|JP3105250009|-1.0072|0.9310|700000|
9628|JPY|SAN HOLDINGS INC|14019178|JP3286300003|-0.9842|0.9080|55000|
9629|JPY|PCA CORPORATION|14032667|JP3801500004|-3.8262|3.7500|40000|
9631|JPY|TOKYU RECREATION CO LTD|14032670|JP3569800000|-6.4492|6.3730|5000|
9632|JPY|SUBARU ENTERPRISE CO LTD|14019183|JP3399800006|-2.1512|2.0750|10000|
9633|JPY|TOKYO THEATRES CO INC|14019185|JP3584200004|-1.8442|1.7680|20000|
9639|JPY|SANKYO FRONTIER CO LTD|131087598|JP3328200005|-1.8942|1.8180|20000|
9658|JPY|BUSINESS BRAIN SHOWA-OTA INC|131086059|JP3800300000|-1.4912|1.4150|10000|
9671|JPY|YOMIURI LAND CO LTD|14019214|JP3960200008|-1.3542|1.2780|15000|
9672|JPY|TOKYOTOKEIBA CO LTD|14019216|JP3586600003|-0.9942|0.9180|150000|
9675|JPY|JOBAN KOSAN CO LTD|14019221|JP3393400001|-3.7138|3.6376|15000|
9678|JPY|KANAMOTO CO LTD|14019226|JP3215200001|-1.3512|1.2750|1000000|
9681|JPY|TOKYO DOME CORP|13906110|JP3587600002|-1.0887|1.0125|1100000|
9682|JPY|DTS CORP|14019231|JP3548500002|-0.9822|0.9060|1900000|
9684|JPY|SQUARE ENIX HOLDINGS CO LTD|14019235|JP3164630000|-1.3512|1.2750|1800000|
9692|JPY|COMPUTER ENGINEER &amp; CONSULT|14019238|JP3346200003|-1.3512|1.2750|350000|
9697|JPY|CAPCOM CO LTD|14019244|JP3218900003|-1.2856|1.2094|2300000|
9699|JPY|NISHIO RENT ALL CO LTD|131085844|JP3657500009|-0.8262|0.7500|450000|
9702|JPY|ISB CORPORATION|48903738|JP3100700008|-2.3512|2.2750|20000|
9706|JPY|JAPAN AIRPORT TERMINAL CO|14019261|JP3699400002|-1.0502|0.9740|650000|
9707|JPY|UNIMAT RETIREMENT COMMUNITY|131087520|JP3230800009|-4.8182|4.7420|10000|
9708|JPY|IMPERIAL HOTEL LTD|14032705|JP3542800002|-4.8262|4.7500|8000|
9715|JPY|TRANS COSMOS INC|14019264|JP3635700002|-1.0082|0.9320|850000|
9716|JPY|NOMURA CO LTD|14032715|JP3762400004|-1.6137|1.5375|1400000|
9717|JPY|JASTEC CO LTD|14032718|JP3388400008|-0.9662|0.8900|150000|
9719|JPY|SCSK CORP|14019269|JP3400400002|-0.9552|0.8790|1200000|
9722|JPY|FUJITA KANKO INC|14019274|JP3816800001|-2.6562|2.5800|30000|
9726|JPY|KNT-CT HOLDINGS CO LTD|14019279|JP3260400001|-1.0887|1.0125|200000|
9728|JPY|NIPPON KANZAI CO LTD|47211444|JP3695000004|-1.0232|0.9470|200000|
9729|JPY|TOKAI CORP-GIFU|112131166|JP3552250007|-0.9872|0.9110|550000|
9735|JPY|SECOM CO LTD|13906115|JP3421800008|-1.0422|0.9660|2500000|
9739|JPY|NIPPON SYSTEMWARE CO LTD|14019298|JP3712500002|-1.1742|1.0980|150000|
9740|JPY|CENTRAL SECURITY PATROLS CO|14032725|JP3425400003|-2.7513|2.6751|25000|
9742|JPY|INES CORP|14019304|JP3105000008|-1.1732|1.0970|500000|
9743|JPY|TANSEISHA CO LTD|14019309|JP3472200009|-1.3512|1.2750|650000|
9744|JPY|MEITEC CORP|14019315|JP3919200000|-1.0887|1.0125|850000|
9746|JPY|TKC CORP|14019318|JP3539400006|-0.9882|0.9120|150000|
9749|JPY|FUJI SOFT INC|14019324|JP3816600005|-1.0887|1.0125|600000|
9755|JPY|OYO CORP|14019341|JP3174600001|-0.9362|0.8600|400000|
9757|JPY|FUNAI SOKEN HOLDINGS INC|47602529|JP3825800000|-0.9812|0.9050|600000|
9759|JPY|NSD CO LTD|14019347|JP3712600000|-1.0887|1.0125|550000|
9760|JPY|SHINGAKUKAI HOLDINGS CO LTD|47211389|JP3371900006|-1.0522|0.9760|100000|
9761|JPY|TOKAI LEASE CO LTD|14032735|JP3566200006|-4.9282|4.8520|15000|
9766|JPY|KONAMI HOLDINGS CORP|14019353|JP3300200007|-1.0602|0.9840|1700000|
9769|JPY|GAKKYUSHA CO LTD|131084495|JP3235400003|-1.5352|1.4590|15000|
9783|JPY|BENESSE HOLDINGS INC|14019360|JP3835620000|-0.9882|0.9120|1600000|
9787|JPY|AEON DELIGHT CO LTD|14019370|JP3389700000|-1.3052|1.2290|750000|
9788|JPY|NAC CO LTD|14019375|JP3651020004|-1.1222|1.0460|90000|
9790|JPY|FUKUI COMPUTER HOLDINGS INC|37926693|JP3803800006|-0.9772|0.9010|150000|
9792|JPY|NICHIIGAKKAN CO LTD|14032759|JP3660900006|-1.0887|1.0125|900000|
9793|JPY|DAISEKI CO LTD|14019377|JP3485600005|-6.1814|6.1052|500000|
9795|JPY|STEP CO LTD|112131151|JP3399700008|-0.9812|0.9050|35000|
9810|JPY|NIPPON STEEL TRADING CORP|14032770|JP3681000000|-1.0722|0.9960|450000|
9824|JPY|SENSHU ELECTRIC CO LTD|47211400|JP3424400004|-1.8262|1.7500|70000|
9828|JPY|GENKI SUSHI CO LTD|14032781|JP3282800006|-1.3332|1.2570|55000|
9830|JPY|TRUSCO NAKAYAMA CORP|14019387|JP3635500006|-1.4387|1.3625|450000|
9831|JPY|YAMADA DENKI CO LTD|14019390|JP3939000000|-2.9736|2.8974|>10000000|
9832|JPY|AUTOBACS SEVEN CO LTD|14019395|JP3172500005|-1.0062|0.9300|1100000|
9837|JPY|MORITO CO LTD|131082958|JP3926200001|-2.2552|2.1790|150000|
9842|JPY|ARC LAND SAKAMOTO CO LTD|46032751|JP3100100001|-0.9402|0.8640|1000000|
9843|JPY|NITORI HOLDINGS CO LTD|31676934|JP3756100008|-1.1632|1.0870|800000|
9845|JPY|PARKER CORP|47211411|JP3780000000|-4.2012|4.1250|45000|
9856|JPY|KU HOLDINGS CO LTD|14032796|JP3277300004|-2.1452|2.0690|80000|
9869|JPY|KATO SANGYO CO LTD|14032805|JP3213300001|-1.0272|0.9510|700000|
9873|JPY|KFC HOLDINGS JAPAN LTD|14032810|JP3702200001|-6.3262|6.2500|35000|
9880|JPY|INNOTECH CORP|49924801|JP3147800001|-0.9902|0.9140|200000|
9882|JPY|YELLOW HAT LTD|14019421|JP3131350005|-1.0092|0.9330|900000|
9887|JPY|MATSUYAFOODS HOLDINGS CO LTD|14019425|JP3869800007|-1.0272|0.9510|65000|
9889|JPY|JBCC HOLDINGS INC|14019428|JP3746800006|-1.0862|1.0100|250000|
9896|JPY|JK HOLDINGS CO LTD|14032827|JP3389570007|-0.9812|0.9050|200000|
9900|JPY|SAGAMI HOLDINGS CORP|14019435|JP3316200009|-2.9263|2.8501|20000|
9902|JPY|NICHIDEN CORP|37982906|JP3661950000|-0.9782|0.9020|100000|
9919|JPY|KANSAI SUPER MARKET LTD.|49644977|JP3227900002|-2.3542|2.2780|65000|
9928|JPY|MIROKU JYOHO SERVICE CO LTD|14032855|JP3910700008|-2.9263|2.8501|85000|
9932|JPY|SUGIMOTO &amp; CO LTD|47211414|JP3397050000|-0.9822|0.9060|150000|
9934|JPY|INABA DENKI SANGYO CO LTD|14019450|JP3146200005|-0.9722|0.8960|500000|
9936|JPY|OHSHO FOOD SERVICE CORP|131087547|JP3174300008|-1.0582|0.9820|150000|
9945|JPY|PLENUS CO LTD|44237723|JP3833700002|-1.8252|1.7490|300000|
9946|JPY|MINISTOP CO LTD|14019456|JP3905950006|-7.1264|7.0502|45000|
9948|JPY|ARCS CO LTD|46126391|JP3968600001|-1.2612|1.1850|1300000|
9956|JPY|VALOR HOLDINGS CO LTD|46126392|JP3778400006|-0.9962|0.9200|1300000|
9960|JPY|TOTECH CORP|131083865|JP3595300009|-3.1542|3.0780|15000|
9962|JPY|MISUMI GROUP INC|14019473|JP3885400006|-1.3512|1.2750|4100000|
9982|JPY|TAKIHYO CO LTD|47211378|JP3462100003|-2.1622|2.0860|9000|
9983|JPY|FAST RETAILING CO LTD|14019486|JP3802300008|-1.6114|1.5352|300000|
9984|JPY|SOFTBANK GROUP CORP|14019490|JP3436100006|-0.8262|0.7500|>10000000|
9986|JPY|ZAOH COMPANY LTD|44236054|JP3345700003|-1.2092|1.1330|15000|
9987|JPY|SUZUKEN CO LTD|14019495|JP3398000004|-1.0262|0.9500|1400000|
9989|JPY|SUNDRUG CO LTD|14032878|JP3336600006|-1.0702|0.9940|1900000|
9991|JPY|GECOSS CORP|14019496|JP3225500002|-0.9542|0.8780|200000|
9994|JPY|YAMAYA CORP|47211384|JP3943800007|-1.4412|1.3650|80000|
9995|JPY|GLOSEL CO LTD|131087654|JP3130600004|-2.7812|2.7050|55000|
9997|JPY|BELLUNA CO LTD|14019501|JP3835650007|-0.9622|0.8860|1100000|
