,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
879,6205,JPY,OKK CORP,14016403,JP3180800009,-2.415,2.325,50000
880,6210,JPY,TOYO MACHINERY &amp; METAL CO,131083121,JP3609000009,-1.042,0.952,200000
881,6217,JPY,TSUDAKOMA CORP,14016426,JP3533000000,-3.379,3.289,20000
882,6222,JPY,SHIMA SEIKI MFG LTD,14016433,JP3356500003,-1.051,0.961,300000
883,6235,JPY,OPTORUN CO LTD,296314007,JP3197760006,-2.989,2.899,100000
884,6237,JPY,IWAKI CO LTD,222616200,JP3150100000,-6.274,6.184,25000
885,6238,JPY,FURYU CORP,212550984,JP3826770004,-1.896,1.806,100000
886,6245,JPY,HIRANO TECSEED CO (KINZOKU),64925265,JP3795800006,-6.84,6.75,35000
887,6247,JPY,HISAKA WORKS LTD,14016443,JP3784200002,-1.022,0.932,400000
888,6250,JPY,YAMABIKO CORP,112131203,JP3943000004,-1.1025,1.0125,450000
889,6256,JPY,NUFLARE TECHNOLOGY INC,131093698,JP3756350009,-2.528,2.438,100000
890,6258,JPY,HIRATA CORP,131083930,JP3795300007,-7.076,6.986,60000
891,6262,JPY,PEGASUS SEWING MACHINE MFG,38190827,JP3836300008,-1.801,1.711,100000
892,6268,JPY,NABTESCO CORP,46013387,JP3651210001,-1.006,0.916,3100000
893,6269,JPY,MODEC INC,47416920,JP3888250002,-2.415,2.325,550000
894,6272,JPY,RHEON AUTOMATIC MACHINERY,14016446,JP3979400003,-1.1025,1.0125,150000
895,6273,JPY,SMC CORPORATION,14016451,JP3162600005,-1.365,1.275,700000
896,6277,JPY,HOSOKAWA MICRON CORP,14016457,JP3846000002,-1.168,1.078,150000
897,6278,JPY,UNION TOOL CO,14016460,JP3950600001,-1.004,0.914,100000
898,6279,JPY,ZUIKO CORP,131086174,JP3411900008,-2.84,2.75,8000
899,6282,JPY,OILES CORP,14016466,JP3174200000,-1.009,0.919,200000
900,6284,JPY,NISSEI ASB MACHINE CO LTD,122259466,JP3678200001,-2.644,2.554,30000
901,6287,JPY,SATO HOLDINGS CORP,14016471,JP3321400008,-0.99,0.9,450000
902,6289,JPY,GIKEN LTD,131081542,JP3264200001,-2.94,2.85,80000
903,6293,JPY,NISSEI PLASTIC INDUSTRIAL CO,14016472,JP3679000004,-0.993,0.903,350000
904,6298,JPY,YAC HOLDINGS CO LTD,47416929,JP3990600003,-3.34,3.25,60000
905,6301,JPY,KOMATSU LTD,13905624,JP3304200003,-1.053,0.963,9800000
906,6302,JPY,SUMITOMO HEAVY INDUSTRIES,13905629,JP3405400007,-0.983,0.893,2700000
907,6305,JPY,HITACHI CONSTRUCTION MACHINE,14016477,JP3787000003,-1.365,1.275,2400000
908,6306,JPY,NIKKO CO LTD,14016481,JP3669200002,-0.992,0.902,40000
909,6309,JPY,TOMOE ENGINEERING CO LTD,47416932,JP3631600008,-1.377,1.287,100000
910,6310,JPY,ISEKI &amp; CO LTD,14016484,JP3139600005,-1.029,0.939,200000
911,6315,JPY,TOWA CORPORATION,14016494,JP3555700008,-2.17,2.08,100000
912,6316,JPY,MARUYAMA MFG CO INC,14016496,JP3878800006,-1.859,1.769,70000
913,6317,JPY,KITAGAWA CORP,14016501,JP3237200005,-0.994,0.904,150000
914,6319,JPY,SNT CORPORATION,14031547,JP3379600004,-1.063,0.973,250000
915,6323,JPY,RORZE CORP,131083965,JP3982200002,-6.84,6.75,55000
916,6324,JPY,HARMONIC DRIVE SYSTEMS INC,131085296,JP3765150002,-16.8982,16.8082,100000
917,6326,JPY,KUBOTA CORP,13905633,JP3266400005,-1.025,0.935,>10000000
918,6328,JPY,EBARA JITSUGYO CO LTD,14031561,JP3165950001,-1.005,0.915,30000
919,6330,JPY,TOYO ENGINEERING CORP,14016506,JP3607800004,-2.886,2.796,150000
920,6331,JPY,MITSUBISHI KAKOKI KAISHA LTD,14016511,JP3896000001,-1.582,1.492,40000
921,6332,JPY,TSUKISHIMA KIKAI CO LTD,14016515,JP3532200007,-1.004,0.914,550000
922,6333,JPY,TEIKOKU ELECTRIC MFG CO LTD,46032736,JP3541800003,-1.037,0.947,150000
923,6339,JPY,SINTOKOGIO LTD,14016521,JP3378200004,-0.999,0.909,1100000
924,6340,JPY,SHIBUYA CORPORATION,14016524,JP3356000004,-1.04,0.95,100000
925,6345,JPY,AICHI CORP.,14016530,JP3103200006,-1.016,0.926,300000
926,6349,JPY,KOMORI CORP,14016535,JP3305800009,-0.986,0.896,2300000
927,6351,JPY,TSURUMI MANUFACTURING CO LTD,14016536,JP3536200003,-1.09,1.0,450000
928,6355,JPY,SUMITOMO PRECISION PRODUCTS,14016545,JP3405800008,-1.009,0.919,30000
929,6357,JPY,SANSEI TECHNOLOGIES INC,61173781,JP3334800004,-5.564,5.474,35000
930,6358,JPY,SAKAI HEAVY INDUSTRIES LTD,14016548,JP3313200002,-1.388,1.298,55000
931,6361,JPY,EBARA CORP,13905636,JP3166000004,-1.069,0.979,1800000
932,6363,JPY,TORISHIMA PUMP MFG CO LTD,14016558,JP3636600003,-1.021,0.931,250000
933,6364,JPY,HOKUETSU INDUSTRIES CO LTD,14031595,JP3841400009,-1.1025,1.0125,200000
934,6365,JPY,DMW CORP,14031598,JP3550800001,-5.84,5.75,9000
935,6367,JPY,DAIKIN INDUSTRIES LTD,13857203,JP3481800005,-1.365,1.275,3400000
936,6368,JPY,ORGANO CORP.,14016560,JP3201600008,-1.064,0.974,100000
937,6369,JPY,TOYO KANETSU K K,14016565,JP3554400006,-1.013,0.923,100000
938,6370,JPY,KURITA WATER INDUSTRIES LTD,14016570,JP3270000007,-0.992,0.902,3200000
939,6371,JPY,TSUBAKIMOTO CHAIN CO,14016575,JP3535400000,-1.365,1.275,800000
940,6373,JPY,DAIDO KOGYO CO LTD,14016578,JP3489000004,-2.224,2.134,60000
941,6376,JPY,NIKKISO CO LTD,14016589,JP3668000007,-1.058,0.968,1700000
942,6378,JPY,KIMURA CHEMICAL PLANTS CO,14016595,JP3242000002,-1.28,1.19,50000
943,6379,JPY,RAIZNEXT CORP,14031600,JP3331600001,-1.081,0.991,650000
944,6381,JPY,ANEST IWATA CORP,14016598,JP3122450004,-1.017,0.927,300000
945,6383,JPY,DAIFUKU CO LTD,14016601,JP3497400006,-1.365,1.275,2000000
946,6390,JPY,KATO WORKS CO LTD,14016604,JP3213800000,-1.057,0.967,100000
947,6393,JPY,YUKEN KOGYO CO LTD,14016608,JP3948000009,-1.19,1.1,20000
948,6395,JPY,TADANO LTD,14016613,JP3465000002,-1.015,0.925,2600000
949,6406,JPY,FUJITEC CO LTD,14016618,JP3818800009,-1.028,0.938,1300000
950,6407,JPY,CKD CORPORATION,14016623,JP3346800000,-1.1025,1.0125,550000
951,6409,JPY,KITO CORP,45637845,JP3240800007,-1.001,0.911,150000
952,6412,JPY,HEIWA CORP,14016625,JP3834200002,-1.004,0.914,750000
953,6413,JPY,RISO KAGAKU CORP,112131209,JP3974400008,-0.993,0.903,200000
954,6417,JPY,SANKYO CO LTD,14016628,JP3326410002,-1.365,1.275,1500000
955,6418,JPY,JAPAN CASH MACHINE CO LTD,14031632,JP3697800005,-2.512,2.422,100000
956,6419,JPY,MARS GROUP HOLDINGS CORP,14016635,JP3860220007,-0.969,0.879,100000
957,6420,JPY,FUKUSHIMA INDUSTRIES CORP,47416939,JP3805150004,-0.991,0.901,300000
958,6425,JPY,UNIVERSAL ENTERTAINMENT CORP,131086711,JP3126130008,-3.429,3.339,350000
959,6430,JPY,DAIKOKU DENKI CO LTD,46013390,JP3483100008,-1.84,1.75,100000
960,6432,JPY,TAKEUCHI MFG CO LTD,131087630,JP3462660006,-1.029,0.939,900000
961,6436,JPY,AMANO CORP,14016651,JP3124400007,-0.989,0.899,1300000
962,6440,JPY,JUKI CORPORATION,14016654,JP3390400004,-1.071,0.981,550000
963,6444,JPY,SANDEN HOLDINGS CORP,14016656,JP3336400001,-1.062,0.972,150000
964,6445,JPY,JANOME SEWING MACHINE CO LTD,14016661,JP3389400007,-1.088,0.998,300000
965,6448,JPY,BROTHER INDUSTRIES LTD,14016666,JP3830000000,-0.987,0.897,4200000
966,6454,JPY,MAX CO LTD,14016675,JP3864800002,-1.054,0.964,350000
967,6455,JPY,MORITA HOLDINGS CORP,14016678,JP3925600003,-1.046,0.956,250000
968,6457,JPY,GLORY LTD,14016681,JP3274400005,-0.998,0.908,1200000
969,6458,JPY,SINKO INDUSTRIES LTD,131084898,JP3372800007,-0.98,0.89,150000
970,6459,JPY,DAIWA INDUSTRIES LTD,14016684,JP3505800007,-1.003,0.913,1000000
971,6460,JPY,SEGA SAMMY HOLDINGS INC,31764857,JP3419050004,-1.365,1.275,5000000
972,6461,JPY,NIPPON PISTON RING CO LTD,14016690,JP3747400004,-0.999,0.909,100000
973,6462,JPY,RIKEN CORP,14016695,JP3970600007,-1.018,0.928,150000
974,6463,JPY,TPR CO LTD,14016696,JP3542400001,-0.992,0.902,1000000
975,6464,JPY,TSUBAKI NAKASHIMA CO LTD,212481824,JP3534410000,-1.361,1.271,500000
976,6465,JPY,HOSHIZAKI CORPORATION,112131190,JP3845770001,-1.029,0.939,850000
977,6470,JPY,TAIHO KOGYO CO,14016701,JP3449080005,-0.977,0.887,400000
978,6471,JPY,NSK LTD,13905646,JP3720800006,-1.365,1.275,7600000
979,6472,JPY,NTN CORP,13905648,JP3165600002,-1.001,0.911,>10000000
980,6473,JPY,JTEKT CORP,13905653,JP3292200007,-1.1025,1.0125,5500000
981,6474,JPY,NACHI-FUJIKOSHI CORP,13905658,JP3813200007,-1.071,0.981,300000
982,6479,JPY,MINEBEA MITSUMI INC,13905663,JP3906000009,-1.027,0.937,7100000
983,6480,JPY,NIPPON THOMPSON CO LTD,14016709,JP3739400004,-1.004,0.914,850000
984,6481,JPY,THK CO LTD,14016714,JP3539250005,-1.103,1.013,2600000
985,6482,JPY,YUSHIN PRECISION EQUIPMENT,14016719,JP3944500002,-1.342,1.252,250000
986,6485,JPY,MAEZAWA KYUSO INDUSTRIES CO,14031666,JP3860300007,-1.011,0.921,250000
987,6486,JPY,EAGLE INDUSTRY CO LTD,14016721,JP3130400009,-1.081,0.991,450000
988,6490,JPY,NIPPON PILLAR PACKING CO LTD,14016731,JP3747800005,-1.01,0.92,300000
989,6493,JPY,NITTAN VALVE CO LTD,14031672,JP3680000001,-4.34,4.25,100000
990,6498,JPY,KITZ CORP,14016734,JP3240700009,-0.98,0.89,1700000
991,6501,JPY,HITACHI LTD,13905665,JP3788600009,-1.365,1.275,>10000000
992,6502,JPY,TOSHIBA CORP,13905668,JP3592200004,-1.365,1.275,4300000
993,6503,JPY,MITSUBISHI ELECTRIC CORP,13905675,JP3902400005,-0.994,0.904,>10000000
994,6504,JPY,FUJI ELECTRIC CO LTD,13905678,JP3820000002,-1.008,0.918,2300000
995,6505,JPY,TOYO DENKI SEIZO -TOYO ELEC,14016738,JP3617000009,-1.863,1.773,50000
996,6506,JPY,YASKAWA ELECTRIC CORP,14016743,JP3932000007,-1.1025,1.0125,1700000
997,6507,JPY,SINFONIA TECHNOLOGY CO LTD,14016744,JP3375400003,-1.005,0.915,250000
998,6508,JPY,MEIDENSHA CORP,13905680,JP3919800007,-1.005,0.915,900000
999,6513,JPY,ORIGIN CO LTD,14016749,JP3200400004,-1.063,0.973,80000
1000,6516,JPY,SANYO DENKI CO LTD,14031680,JP3340800006,-1.19,1.1,100000
1001,6517,JPY,DENYO CO LTD,14016755,JP3551600004,-1.064,0.974,200000
1002,6532,JPY,BAYCURRENT CONSULTING INC,242385517,JP3835250006,-1.931,1.841,60000
1003,6539,JPY,MATCHING SERVICE JAPAN CO LT,255186934,JP3167330004,-5.589,5.499,10000
1004,6541,JPY,GRACE TECHNOLOGY INC,255839376,JP3274260003,-13.7103,13.6203,9000
1005,6544,JPY,JAPAN ELEVATOR SERVICE HOLDI,265931870,JP3389510003,-6.831,6.741,95000
1006,6547,JPY,GREENS CO LTD,266306165,JP3274090004,-3.352,3.262,15000
1007,6569,JPY,NISSO CORP,306541418,JP3679860001,-3.339,3.249,20000
1008,6572,JPY,RPA HOLDINGS INC,308072036,JP3100550007,-15.4878,15.3978,55000
1009,6584,JPY,SANOH INDUSTRIAL CO LTD,14016764,JP3325200008,-1.3275,1.2375,200000
1010,6586,JPY,MAKITA CORP,14016770,JP3862400003,-1.365,1.275,3500000
1011,6588,JPY,TOSHIBA TEC CORP,14016776,JP3594000006,-1.3125,1.2225,400000
1012,6590,JPY,SHIBAURA MECHATRONICS CORP,14016781,JP3355000005,-1.109,1.019,100000
1013,6592,JPY,MABUCHI MOTOR CO LTD,14016787,JP3870000001,-1.041,0.951,1100000
1014,6594,JPY,NIDEC CORP,14016790,JP3734800000,-1.014,0.924,1700000
1015,6615,JPY,UMC ELECTRONICS CO LTD,221908990,JP3944330004,-6.795,6.705,35000
1016,6617,JPY,TAKAOKA TOKO CO LTD,114841997,JP3591600006,-1.081,0.991,150000
1017,6619,JPY,W-SCOPE CORP,98743445,JP3505970008,-12.158,12.068,150000
1018,6622,JPY,DAIHEN CORP,14016796,JP3497800007,-0.97,0.88,300000
1019,6630,JPY,YA-MAN LTD,105430023,JP3930050004,-4.802,4.712,35000
1020,6632,JPY,JVCKENWOOD CORP,55693147,JP3386410009,-1.1797,1.0897,5000000
1021,6638,JPY,MIMAKI ENGINEERING CO LTD,131083450,JP3907150001,-2.843,2.753,80000
1022,6640,JPY,DAI-ICHI SEIKO CO LTD,112131196,JP3476210004,-1.185,1.095,100000
1023,6641,JPY,NISSIN ELECTRIC CO LTD,14016800,JP3677600003,-1.365,1.275,1300000
1024,6643,JPY,TOGAMI ELECTRIC MFG CO LTD,14031695,JP3623400003,-5.401,5.311,20000
1025,6644,JPY,OSAKI ELECTRIC CO LTD,14016805,JP3187600006,-1.0,0.91,1700000
1026,6645,JPY,OMRON CORP,14016810,JP3197800000,-1.023,0.933,2300000
1027,6651,JPY,NITTO KOGYO CORP,14016815,JP3682400001,-1.4525,1.3625,500000
1028,6652,JPY,IDEC CORP,14016817,JP3138800002,-1.032,0.942,300000
1029,6670,JPY,MCJ CO LTD,112131193,JP3167420003,-1.001,0.911,1600000
1030,6674,JPY,GS YUASA CORP,28426592,JP3385820000,-1.019,0.929,1200000
1031,6675,JPY,SAXA HOLDINGS INC,103948269,JP3471200000,-1.837,1.747,85000
1032,6676,JPY,MELCO HOLDINGS INC,45689492,JP3921080002,-4.268,4.178,60000
1033,6678,JPY,TECHNO MEDICA CO LTD,43257615,JP3545110003,-1.358,1.268,9000
1034,6701,JPY,NEC CORPORATION,13905685,JP3733000008,-0.977,0.887,3100000
1035,6702,JPY,FUJITSU LTD,13905690,JP3818000006,-1.1025,1.0125,2900000
1036,6703,JPY,OKI ELECTRIC INDUSTRY CO LTD,13905695,JP3194000000,-1.365,1.275,2300000
1037,6704,JPY,IWATSU ELECTRIC CO LTD,14016820,JP3150400004,-1.292,1.202,70000
1038,6706,JPY,DENKI KOGYO CO LTD,14016830,JP3550000008,-1.1025,1.0125,200000
1039,6707,JPY,SANKEN ELECTRIC CO LTD,14016835,JP3329600005,-0.985,0.895,550000
1040,6715,JPY,NAKAYO INC,14031719,JP3646800007,-1.109,1.019,25000
1041,6718,JPY,AIPHONE CO LTD,14016850,JP3105050003,-1.048,0.958,95000
1042,6723,JPY,RENESAS ELECTRONICS CORP,31676917,JP3164720009,-2.1384,2.0484,>10000000
1043,6724,JPY,SEIKO EPSON CORP,28346247,JP3414750004,-2.1525,2.0625,5000000
1044,6727,JPY,WACOM CO LTD,37471027,JP3993400005,-1.031,0.941,1900000
1045,6728,JPY,ULVAC INC,42847524,JP3126190002,-1.065,0.975,1100000
1046,6737,JPY,EIZO CORP,46013530,JP3651080008,-1.05,0.96,100000
1047,6741,JPY,NIPPON SIGNAL COMPANY LTD,14016855,JP3716000009,-0.981,0.891,1300000
1048,6742,JPY,KYOSAN ELECTRIC MFG CO LTD,14016856,JP3248800009,-1.066,0.976,450000
1049,6744,JPY,NOHMI BOSAI LTD,14016861,JP3759800000,-1.03,0.94,450000
1050,6745,JPY,HOCHIKI CORP,14016865,JP3837400005,-0.94,0.85,200000
1051,6750,JPY,ELECOM CO LTD,129106747,JP3168200008,-1.038,0.948,600000
1052,6752,JPY,PANASONIC CORP,13905699,JP3866800000,-0.984,0.894,>10000000
1053,6753,JPY,SHARP CORP,13905702,JP3359600008,-1.643,1.553,1900000
1054,6754,JPY,ANRITSU CORP,14016878,JP3128800004,-2.572,2.482,400000
1055,6755,JPY,FUJITSU GENERAL LTD,14016880,JP3818400008,-1.024,0.934,950000
1056,6758,JPY,SONY CORPORATION,13905705,JP3435000009,-1.026,0.936,>10000000
1057,6762,JPY,TDK CORPORATION,13905708,JP3538800008,-1.03,0.94,1700000
1058,6763,JPY,TEIKOKU TSUSHIN KOGYO CO LTD,14016896,JP3541600007,-1.615,1.525,65000
1059,6768,JPY,TAMURA CORP,14016911,JP3471000004,-0.953,0.863,750000
1060,6770,JPY,ALPS ALPINE CO LTD,13905720,JP3126400005,-1.006,0.916,3900000
1061,6771,JPY,IKEGAMI TSUSHINKI CO LTD,14016913,JP3132000005,-3.377,3.287,20000
1062,6779,JPY,NIHON DEMPA KOGYO CO LTD,14016916,JP3737800007,-2.766,2.676,95000
1063,6785,JPY,SUZUKI CO LTD,129106750,JP3397210000,-2.387,2.297,50000
1064,6787,JPY,MEIKO ELECTRONICS CO LTD,131083054,JP3915350007,-8.839,8.749,10000
1065,6788,JPY,NIHON TRIM CO LTD,108003327,JP3739700007,-3.33,3.24,15000
1066,6789,JPY,ROLAND DG CORP,14031747,JP3983450002,-1.1025,1.0125,200000
1067,6794,JPY,FOSTER ELECTRIC CO LTD,14016941,JP3802800007,-1.365,1.275,650000
1068,6798,JPY,SMK CORP,14016947,JP3162400000,-1.077,0.987,35000
1069,6800,JPY,YOKOWO CO LTD,14016950,JP3954200006,-1.6275,1.5375,50000
1070,6804,JPY,HOSIDEN CORP,14016961,JP3845800006,-1.015,0.925,1400000
1071,6806,JPY,HIROSE ELECTRIC CO LTD,14016964,JP3799000009,-1.037,0.947,550000
1072,6807,JPY,JAPAN AVIATION ELECTRONICS,14016971,JP3705600009,-1.6275,1.5375,1700000
1073,6809,JPY,TOA CORPORATION,14016976,JP3538600002,-1.029,0.939,350000
1074,6810,JPY,MAXELL HOLDINGS LTD,144306844,JP3791800000,-4.048,3.958,650000
1075,6814,JPY,FURUNO ELECTRIC CO LTD,131084394,JP3828400006,-1.126,1.036,600000
1076,6815,JPY,UNIDEN HOLDINGS CORP,14016986,JP3952000002,-1.003,0.913,50000
1077,6817,JPY,SUMIDA CORP,14016995,JP3400800003,-1.912,1.822,100000
1078,6820,JPY,ICOM INC,14017001,JP3101400004,-1.009,0.919,100000
1079,6823,JPY,RION CO LTD,14031756,JP3969700008,-1.1025,1.0125,150000
1080,6826,JPY,HONDA TSUSHIN KOGYO CO LTD,14031767,JP3854650003,-3.84,3.75,35000
1081,6832,JPY,AOI ELECTRONICS CO LTD,14031773,JP3105280006,-2.84,2.75,30000
1082,6839,JPY,FUNAI ELECTRIC CO LTD,14017004,JP3825850005,-4.983,4.893,100000
1083,6841,JPY,YOKOGAWA ELECTRIC CORP,13905738,JP3955000009,-1.117,1.027,4100000
1084,6844,JPY,SHINDENGEN ELECTRIC MFG,14017010,JP3377800002,-0.97,0.88,250000
1085,6845,JPY,AZBIL CORP,14017015,JP3937200008,-0.987,0.897,2300000
1086,6848,JPY,DKK TOA CORP,14031790,JP3557200007,-1.183,1.093,40000
1087,6849,JPY,NIHON KOHDEN CORP,14017016,JP3706800004,-1.1184,1.0284,1900000
1088,6850,JPY,CHINO CORP,14017021,JP3511000006,-1.031,0.941,40000
1089,6853,JPY,KYOWA ELECTRONIC INSTRUMENTS,14017025,JP3255200002,-1.045,0.955,150000
1090,6856,JPY,HORIBA LTD,14017028,JP3853000002,-1.081,0.991,900000
